D,S,Exact Match,Hierarchy
Gardening,Gardening,Yes,Home/Gardening/Organizations/Master_Gardeners/United_States/Montana
Gardening,Gardening,Yes,Home/Gardening/Organizations/Master_Gardeners/United_States/Nebraska
Gardening,Gardening,Yes,Home/Gardening/Organizations/Master_Gardeners/United_States/New_Hampshire
Gardening,Gardening,Yes,Home/Gardening/Organizations/Master_Gardeners/United_States/New_Jersey
Gardening,Gardening,Yes,Home/Gardening/Organizations/Master_Gardeners/United_States/New_Mexico
Gardening,Gardening,Yes,Home/Gardening/Organizations/Master_Gardeners/United_States/New_York
Gardening,Gardening,Yes,Home/Gardening/Organizations/Master_Gardeners/United_States/North_Carolina
Gardening,Gardening,Yes,Home/Gardening/Organizations/Master_Gardeners/United_States/Ohio
Gardening,Gardening,Yes,Home/Gardening/Organizations/Master_Gardeners/United_States/Oklahoma
Gardening,Gardening,Yes,Home/Gardening/Organizations/Master_Gardeners/United_States/Oregon
Gardening,Gardening,Yes,Home/Gardening/Organizations/Master_Gardeners/United_States/Pennsylvania
Gardening,Gardening,Yes,Home/Gardening/Organizations/Master_Gardeners/United_States/Rhode_Island
Gardening,Gardening,Yes,Home/Gardening/Organizations/Master_Gardeners/United_States/South_Carolina
Gardening,Gardening,Yes,Home/Gardening/Organizations/Master_Gardeners/United_States/South_Dakota
Gardening,Gardening,Yes,Home/Gardening/Organizations/Master_Gardeners/United_States/Tennessee
Gardening,Gardening,Yes,Home/Gardening/Organizations/Master_Gardeners/United_States/Texas
Gardening,Gardening,Yes,Home/Gardening/Organizations/Master_Gardeners/United_States/Utah
Gardening,Gardening,Yes,Home/Gardening/Organizations/Master_Gardeners/United_States/Vermont
Gardening,Gardening,Yes,Home/Gardening/Organizations/Master_Gardeners/United_States/Virginia
Gardening,Gardening,Yes,Home/Gardening/Organizations/Master_Gardeners/United_States/Washington
Gardening,Gardening,Yes,Home/Gardening/Organizations/Master_Gardeners/United_States/West_Virginia
Gardening,Gardening,Yes,Home/Gardening/Organizations/Master_Gardeners/United_States/Wisconsin
Gardening,Gardening,Yes,Home/Gardening/Organizations/Master_Gardeners/United_States/Wyoming
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/Australia
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/Canada
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/United_States
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/United_States/Alabama
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/United_States/Alaska
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/United_States/Arizona
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/United_States/Arkansas
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/United_States/California
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/United_States/Colorado
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/United_States/Connecticut
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/United_States/Delaware
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/United_States/Florida
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/United_States/Georgia
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/United_States/Hawaii
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/United_States/Idaho
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/United_States/Illinois
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/United_States/Indiana
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/United_States/Iowa
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/United_States/Kansas
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/United_States/Kentucky
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/United_States/Louisiana
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/United_States/Maine
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/United_States/Maryland
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/United_States/Massachusetts
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/United_States/Michigan
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/United_States/Minnesota
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/United_States/Mississippi
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/United_States/Missouri
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/United_States/Nebraska
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/United_States/Nevada
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/United_States/New_Hampshire
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/United_States/New_Jersey
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/United_States/New_Mexico
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/United_States/New_York
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/United_States/North_Carolina
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/United_States/Ohio
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/United_States/Oklahoma
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/United_States/Oregon
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/United_States/Pennsylvania
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/United_States/Rhode_Island
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/United_States/South_Carolina
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/United_States/Tennessee
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/United_States/Texas
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/United_States/Utah
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/United_States/Vermont
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/United_States/Virginia
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/United_States/Washington
Gardening,Gardening,Yes,"Home/Gardening/Organizations/Regional/United_States/Washington,_DC"
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/United_States/West_Virginia
Gardening,Gardening,Yes,Home/Gardening/Organizations/Regional/United_States/Wisconsin
Gardening,Gardening,Yes,Home/Gardening/Organizations/Wildflowers_and_Natives
Gardening,Gardening,Yes,Home/Gardening/Organizations/Wildflowers_and_Natives/Australia
Gardening,Gardening,Yes,Home/Gardening/Organizations/Wildflowers_and_Natives/Canada
Gardening,Gardening,Yes,Home/Gardening/Organizations/Wildflowers_and_Natives/United_States
Gardening,Gardening,Yes,Home/Gardening/Organizations/Wildflowers_and_Natives/United_States/Alabama
Gardening,Gardening,Yes,Home/Gardening/Organizations/Wildflowers_and_Natives/United_States/Alaska
Gardening,Gardening,Yes,Home/Gardening/Organizations/Wildflowers_and_Natives/United_States/California
Gardening,Gardening,Yes,Home/Gardening/Organizations/Wildflowers_and_Natives/United_States/Texas
Gardening,Gardening,Yes,Home/Gardening/People
Gardening,Gardening,Yes,Home/Gardening/People/Personal_Pages
Gardening,Gardening,Yes,Home/Gardening/Pest_and_Disease_Control
Gardening,Gardening,Yes,Home/Gardening/Pest_and_Disease_Control/Armadillos
Gardening,Gardening,Yes,Home/Gardening/Pest_and_Disease_Control/Deer
Gardening,Gardening,Yes,Home/Gardening/Pest_and_Disease_Control/Insects
Gardening,Gardening,Yes,Home/Gardening/Pest_and_Disease_Control/Integrated_Pest_Management
Gardening,Gardening,Yes,Home/Gardening/Pest_and_Disease_Control/Slugs_and_Snails
Gardening,Gardening,Yes,Home/Gardening/Pest_and_Disease_Control/Woodchucks_-_Groundhogs
Gardening,Gardening,Yes,Home/Gardening/Plants
Gardening,Gardening,Yes,Home/Gardening/Plants/A
Gardening,Gardening,Yes,Home/Gardening/Plants/A/Achimenes
Gardening,Gardening,Yes,Home/Gardening/Plants/A/Adenium
Gardening,Gardening,Yes,Home/Gardening/Plants/A/Adromischus
Gardening,Gardening,Yes,Home/Gardening/Plants/A/Agave
Gardening,Gardening,Yes,Home/Gardening/Plants/A/Allium
Gardening,Gardening,Yes,Home/Gardening/Plants/A/Aloe
Gardening,Gardening,Yes,Home/Gardening/Plants/A/Aquilegia
Gardening,Gardening,Yes,Home/Gardening/Plants/A/Ariocarpus
Gardening,Gardening,Yes,Home/Gardening/Plants/A/Arthrocereus
Gardening,Gardening,Yes,Home/Gardening/Plants/A/Astrophytum
Gardening,Gardening,Yes,Home/Gardening/Plants/Alpines
Gardening,Gardening,Yes,Home/Gardening/Plants/Alpines/Organizations
Gardening,Gardening,Yes,Home/Gardening/Plants/Alpines/Organizations/North_American_Rock_Garden_Society
Gardening,Gardening,Yes,Home/Gardening/Plants/Annuals
Gardening,Gardening,Yes,Home/Gardening/Plants/Annuals/Sunflowers
Gardening,Gardening,Yes,Home/Gardening/Plants/B
Gardening,Gardening,Yes,Home/Gardening/Plants/B/Baptisia
Gardening,Gardening,Yes,Home/Gardening/Plants/B/Brugmansia
Gardening,Gardening,Yes,Home/Gardening/Plants/B/Buxus
Gardening,Gardening,Yes,Home/Gardening/Plants/Bulbs
Gardening,Gardening,Yes,Home/Gardening/Plants/Bulbs/Autumn_Flowering
Gardening,Gardening,Yes,Home/Gardening/Plants/Bulbs/Organizations
Gardening,Gardening,Yes,Home/Gardening/Plants/Bulbs/Spring_Flowering
Gardening,Gardening,Yes,Home/Gardening/Plants/Bulbs/Summer_Flowering
Gardening,Gardening,Yes,Home/Gardening/Plants/Bulbs/Winter_Flowering
Gardening,Gardening,Yes,Home/Gardening/Plants/C
Gardening,Gardening,Yes,Home/Gardening/Plants/Cacti_and_Succulents
Gardening,Gardening,Yes,Home/Gardening/Plants/Cacti_and_Succulents/Organizations
Gardening,Gardening,Yes,Home/Gardening/Plants/Carnivorous_Plants
Gardening,Gardening,Yes,Home/Gardening/Plants/Carnivorous_Plants/Organizations
Gardening,Gardening,Yes,Home/Gardening/Plants/Carnivorous_Plants/Personal_Pages
Gardening,Gardening,Yes,Home/Gardening/Plants/C/Caladium
Gardening,Gardening,Yes,Home/Gardening/Plants/C/Camellia
Gardening,Gardening,Yes,Home/Gardening/Plants/C/Camellia/Organizations
Gardening,Gardening,Yes,Home/Gardening/Plants/C/Campanula
Gardening,Gardening,Yes,Home/Gardening/Plants/C/Clematis
Gardening,Gardening,Yes,Home/Gardening/Plants/C/Clematis/Organizations
Gardening,Gardening,Yes,Home/Gardening/Plants/C/Clivia
Gardening,Gardening,Yes,Home/Gardening/Plants/C/Clivia/Organizations
Gardening,Gardening,Yes,Home/Gardening/Plants/C/Codiaeum
Gardening,Gardening,Yes,Home/Gardening/Plants/C/Cornus
Gardening,Gardening,Yes,Home/Gardening/Plants/C/Crocus
Gardening,Gardening,Yes,Home/Gardening/Plants/C/Cyclamen
Gardening,Gardening,Yes,Home/Gardening/Plants/Climbers_and_Vines
Gardening,Gardening,Yes,Home/Gardening/Plants/D
Gardening,Gardening,Yes,Home/Gardening/Plants/D/Dahlia
Gardening,Gardening,Yes,Home/Gardening/Plants/D/Dahlia/Organizations
Gardening,Gardening,Yes,Home/Gardening/Plants/D/Delphinium
Gardening,Gardening,Yes,Home/Gardening/Plants/D/Dianthus
Gardening,Gardening,Yes,Home/Gardening/Plants/D/Dicentra
Gardening,Gardening,Yes,Home/Gardening/Plants/D/Digitalis
Gardening,Gardening,Yes,Home/Gardening/Plants/E
Gardening,Gardening,Yes,Home/Gardening/Plants/E/Echinacea
Gardening,Gardening,Yes,Home/Gardening/Plants/E/Epimedium
Gardening,Gardening,Yes,Home/Gardening/Plants/E/Epiphyllum
Gardening,Gardening,Yes,Home/Gardening/Plants/E/Eranthis
Gardening,Gardening,Yes,Home/Gardening/Plants/E/Eryngium
Gardening,Gardening,Yes,Home/Gardening/Plants/F
Gardening,Gardening,Yes,Home/Gardening/Plants/Ferns
Gardening,Gardening,Yes,Home/Gardening/Plants/F/Fritillaria
Gardening,Gardening,Yes,Home/Gardening/Plants/F/Fuchsia
Gardening,Gardening,Yes,Home/Gardening/Plants/F/Fuchsia/Organizations
Gardening,Gardening,Yes,Home/Gardening/Plants/Fruit
Gardening,Gardening,Yes,Home/Gardening/Plants/Fruit/Botanical_Information
Gardening,Gardening,Yes,Home/Gardening/Plants/Fruit/Tropical
Gardening,Gardening,Yes,Home/Gardening/Plants/G
Gardening,Gardening,Yes,Home/Gardening/Plants/G/Galanthus
Gardening,Gardening,Yes,Home/Gardening/Plants/G/Geranium
Gardening,Gardening,Yes,Home/Gardening/Plants/G/Gerbera
Gardening,Gardening,Yes,Home/Gardening/Plants/G/Gladiolus
Gardening,Gardening,Yes,Home/Gardening/Plants/Grasses_and_Bamboos
Gardening,Gardening,Yes,Home/Gardening/Plants/Grasses_and_Bamboos/Bamboo_Organizations
Gardening,Gardening,Yes,Home/Gardening/Plants/Ground_Covers
Gardening,Gardening,Yes,Home/Gardening/Plants/H
Gardening,Gardening,Yes,Home/Gardening/Plants/Herbs
Gardening,Gardening,Yes,Home/Gardening/Plants/Herbs/Organizations
Gardening,Gardening,Yes,Home/Gardening/Plants/H/Helleborus
Gardening,Gardening,Yes,Home/Gardening/Plants/H/Hemerocallis
Gardening,Gardening,Yes,Home/Gardening/Plants/H/Hemerocallis/Organizations
Gardening,Gardening,Yes,Home/Gardening/Plants/H/Hibiscus
Gardening,Gardening,Yes,Home/Gardening/Plants/H/Hippeastrum
Gardening,Gardening,Yes,Home/Gardening/Plants/H/Hosta
Gardening,Gardening,Yes,Home/Gardening/Plants/H/Hosta/Chats_and_Forums
Gardening,Gardening,Yes,Home/Gardening/Plants/H/Hosta/Organizations
Gardening,Gardening,Yes,Home/Gardening/Plants/H/Hosta/Personal_Pages
Gardening,Gardening,Yes,Home/Gardening/Plants/House_Plants
Gardening,Gardening,Yes,Home/Gardening/Plants/House_Plants/Organizations
Gardening,Gardening,Yes,Home/Gardening/Plants/I
Gardening,Gardening,Yes,Home/Gardening/Plants/I/Ipomoea
Gardening,Gardening,Yes,Home/Gardening/Plants/I/Iris
Gardening,Gardening,Yes,Home/Gardening/Plants/I/Iris/Organizations
Gardening,Gardening,Yes,Home/Gardening/Plants/J
Gardening,Gardening,Yes,Home/Gardening/Plants/K
Gardening,Gardening,Yes,Home/Gardening/Plants/L
Gardening,Gardening,Yes,Home/Gardening/Plants/L/Lathyrus
Gardening,Gardening,Yes,Home/Gardening/Plants/L/Lavandula
Gardening,Gardening,Yes,Home/Gardening/Plants/L/Lavatera
Gardening,Gardening,Yes,Home/Gardening/Plants/L/Lilium
Gardening,Gardening,Yes,Home/Gardening/Plants/L/Lilium/Organizations
Gardening,Gardening,Yes,Home/Gardening/Plants/L/Lonicera
Gardening,Gardening,Yes,Home/Gardening/Plants/L/Lupinus
Gardening,Gardening,Yes,Home/Gardening/Plants/M
Gardening,Gardening,Yes,Home/Gardening/Plants/M/Malus
Gardening,Gardening,Yes,Home/Gardening/Plants/M/Meconopsis
Gardening,Gardening,Yes,Home/Gardening/Plants/M/Monarda
Gardening,Gardening,Yes,Home/Gardening/Plants/M/Muscari
Gardening,Gardening,Yes,Home/Gardening/Plants/N
Gardening,Gardening,Yes,Home/Gardening/Plants/N/Narcissus
Gardening,Gardening,Yes,Home/Gardening/Plants/Nuts
Gardening,Gardening,Yes,Home/Gardening/Plants/O
Gardening,Gardening,Yes,Home/Gardening/Plants/O/Oenothera
Gardening,Gardening,Yes,Home/Gardening/Plants/O/Oxalis
Gardening,Gardening,Yes,Home/Gardening/Plants/Orchids
Gardening,Gardening,Yes,Home/Gardening/Plants/Orchids/Chats_and_Forums
Gardening,Gardening,Yes,Home/Gardening/Plants/Orchids/Native
Gardening,Gardening,Yes,Home/Gardening/Plants/Orchids/Organizations
Gardening,Gardening,Yes,Home/Gardening/Plants/Orchids/Organizations/Australia
Gardening,Gardening,Yes,Home/Gardening/Plants/Orchids/Organizations/Canada
Gardening,Gardening,Yes,Home/Gardening/Plants/Orchids/Organizations/United_Kingdom
Gardening,Gardening,Yes,Home/Gardening/Plants/Orchids/Organizations/United_States
Gardening,Gardening,Yes,Home/Gardening/Plants/Orchids/Organizations/United_States/Alabama
Gardening,Gardening,Yes,Home/Gardening/Plants/Orchids/Organizations/United_States/California
Gardening,Gardening,Yes,Home/Gardening/Plants/Orchids/Organizations/United_States/Colorado
Gardening,Gardening,Yes,Home/Gardening/Plants/Orchids/Organizations/United_States/Connecticut
Gardening,Gardening,Yes,Home/Gardening/Plants/Orchids/Organizations/United_States/Delaware
Gardening,Gardening,Yes,Home/Gardening/Plants/Orchids/Organizations/United_States/Florida
Gardening,Gardening,Yes,Home/Gardening/Plants/Orchids/Organizations/United_States/Georgia
Gardening,Gardening,Yes,Home/Gardening/Plants/Orchids/Organizations/United_States/Hawaii
Gardening,Gardening,Yes,Home/Gardening/Plants/Orchids/Organizations/United_States/Illinois
Gardening,Gardening,Yes,Home/Gardening/Plants/Orchids/Organizations/United_States/Iowa
Gardening,Gardening,Yes,Home/Gardening/Plants/Orchids/Organizations/United_States/Kansas
Gardening,Gardening,Yes,Home/Gardening/Plants/Orchids/Organizations/United_States/Kentucky
Gardening,Gardening,Yes,Home/Gardening/Plants/Orchids/Organizations/United_States/Louisiana
Gardening,Gardening,Yes,Home/Gardening/Plants/Orchids/Organizations/United_States/Maryland
Gardening,Gardening,Yes,Home/Gardening/Plants/Orchids/Organizations/United_States/Massachusetts
Gardening,Gardening,Yes,Home/Gardening/Plants/Orchids/Organizations/United_States/Michigan
Gardening,Gardening,Yes,Home/Gardening/Plants/Orchids/Organizations/United_States/Minnesota
Gardening,Gardening,Yes,Home/Gardening/Plants/Orchids/Organizations/United_States/Missouri
Gardening,Gardening,Yes,Home/Gardening/Plants/Orchids/Organizations/United_States/Nebraska
Gardening,Gardening,Yes,Home/Gardening/Plants/Orchids/Organizations/United_States/New_Hampshire
Gardening,Gardening,Yes,Home/Gardening/Plants/Orchids/Organizations/United_States/New_Jersey
Gardening,Gardening,Yes,Home/Gardening/Plants/Orchids/Organizations/United_States/New_York
Gardening,Gardening,Yes,Home/Gardening/Plants/Orchids/Organizations/United_States/North_Carolina
Gardening,Gardening,Yes,Home/Gardening/Plants/Orchids/Organizations/United_States/Ohio
Gardening,Gardening,Yes,Home/Gardening/Plants/Orchids/Organizations/United_States/Oregon
Gardening,Gardening,Yes,Home/Gardening/Plants/Orchids/Organizations/United_States/Pennsylvania
Gardening,Gardening,Yes,Home/Gardening/Plants/Orchids/Organizations/United_States/Rhode_Island
Gardening,Gardening,Yes,Home/Gardening/Plants/Orchids/Organizations/United_States/Tennessee
Gardening,Gardening,Yes,Home/Gardening/Plants/Orchids/Organizations/United_States/Texas
Gardening,Gardening,Yes,Home/Gardening/Plants/Orchids/Organizations/United_States/Virginia
Gardening,Gardening,Yes,Home/Gardening/Plants/Orchids/Organizations/United_States/Washington
Gardening,Gardening,Yes,"Home/Gardening/Plants/Orchids/Organizations/United_States/Washington,_DC"
Gardening,Gardening,Yes,Home/Gardening/Plants/Orchids/Organizations/United_States/Wisconsin
Gardening,Gardening,Yes,Home/Gardening/Plants/Orchids/Personal_Pages
Gardening,Gardening,Yes,Home/Gardening/Plants/Organizations
Gardening,Gardening,Yes,Home/Gardening/Plants/P
Gardening,Gardening,Yes,Home/Gardening/Plants/Perennials
Gardening,Gardening,Yes,Home/Gardening/Plants/Perennials/Aroids
Gardening,Gardening,Yes,Home/Gardening/Plants/Perennials/Organizations
Gardening,Gardening,Yes,Home/Gardening/Plants/P/Paeonia
Gardening,Gardening,Yes,Home/Gardening/Plants/P/Paeonia/Organizations
